"COD_UBIC_P,N,19,0","DESC_LINEA,C,50","COD_VARIAN,N,11,0","ORDINAL,N,6,0","CALLE,C,35","ESQUINA,C,36","COD_CALLE1,N,11,0","COD_CALLE2,N,11,0","X,N,32,10","Y,N,32,10"
4511,L5,1582,21,LOMAS DE ZAMORA,AV LUIS BATLLE BERRES,7464,831,562961.1109500000,6146985.7085900000
4511,L1,2352,48,LOMAS DE ZAMORA,AV LUIS BATLLE BERRES,7464,831,562961.1109500000,6146985.7085900000
4512,L5,1582,19,LOMAS DE ZAMORA,MAURICIO LLAMAS,7464,3986,562673.5526800000,6146530.2073200000
4512,L1,2352,46,LOMAS DE ZAMORA,MAURICIO LLAMAS,7464,3986,562673.5526800000,6146530.2073200000
4513,L7,8788,29,LOS CEDROS,AV CIBILS,8225,1962,566609.3306900000,6143444.8536800000
4513,L7,8790,25,LOS CEDROS,AV CIBILS,8225,1962,566609.3306900000,6143444.8536800000
4516,405,24,26,AV  DR. LUIS ALBERTO DE HERRERA,TALCAHUANO,3348,6771,578166.3411453810,6138450.5081129900
4516,405,28,26,AV  DR. LUIS ALBERTO DE HERRERA,TALCAHUANO,3348,6771,578166.3411453810,6138450.5081129900
4516,182,8388,20,AV  DR. LUIS ALBERTO DE HERRERA,TALCAHUANO,3348,6771,578166.3411453810,6138450.5081129900
4516,183,8389,21,AV  DR. LUIS ALBERTO DE HERRERA,TALCAHUANO,3348,6771,578166.3411453810,6138450.5081129900
4516,183,8390,21,AV  DR. LUIS ALBERTO DE HERRERA,TALCAHUANO,3348,6771,578166.3411453810,6138450.5081129900
4516,405,8783,26,AV  DR. LUIS ALBERTO DE HERRERA,TALCAHUANO,3348,6771,578166.3411453810,6138450.5081129900
4517,182,3238,32,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,181,7603,3,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,71,8397,37,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,300,8398,49,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,300,8399,49,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,182,8400,31,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,174,8707,77,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4517,174,8709,79,AV  DR. LUIS ALBERTO DE HERRERA,BELGRANO,3348,903,577839.6231803920,6139020.8418564600
4521,402,8,50,DR LUIS P LENGUAS,ARENAL GRANDE,3891,513,574755.3141000000,6138903.4894500000
4521,402,8217,50,DR LUIS P LENGUAS,ARENAL GRANDE,3891,513,574755.3141000000,6138903.4894500000
4523,77,8048,2,AV DRA MA L SALDUN DE RODRIGUEZ,GRAL MAXIMO TAJES,7647,6762,584162.6190600000,6140167.0586100000
4523,L20,8706,2,AV DRA MA L SALDUN DE RODRIGUEZ,GRAL MAXIMO TAJES,7647,6762,584162.6190600000,6140167.0586100000
4524,L21,1566,41,AV DRA MA L SALDUN DE RODRIGUEZ,GRAL MAXIMO TAJES,7647,6762,584176.8766000000,6140230.1314200000
4524,77,8049,50,AV DRA MA L SALDUN DE RODRIGUEZ,GRAL MAXIMO TAJES,7647,6762,584176.8766000000,6140230.1314200000
4525,77,8048,3,AV DRA MA L SALDUN DE RODRIGUEZ,DR JOSE F ARIAS,7647,539,584315.0342800000,6140401.8521300000
4525,L20,8706,3,AV DRA MA L SALDUN DE RODRIGUEZ,DR JOSE F ARIAS,7647,539,584315.0342800000,6140401.8521300000
4526,L21,1566,40,AV DRA MA L SALDUN DE RODRIGUEZ,DR JOSE F ARIAS,7647,539,584310.6099900000,6140501.4090200000
4526,77,8049,49,AV DRA MA L SALDUN DE RODRIGUEZ,DR JOSE F ARIAS,7647,539,584310.6099900000,6140501.4090200000
4527,G8,8269,18,MAGALONA,CORACE,4107,2142,570934.8472500000,6152355.6976500000
4528,409,58,75,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4528,137,811,66,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4528,137,819,66,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4528,409,3125,72,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4528,17,7478,64,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4528,137,8493,72,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4528,137,8504,72,MAGALLANES,AV 18 DE JULIO,4104,7572,574940.6458338920,6137407.9328973500
4529,137,811,69,MAGALLANES,CANELONES,4104,1545,575044.7248800000,6136898.0877400000
4529,137,819,69,MAGALLANES,CANELONES,4104,1545,575044.7248800000,6136898.0877400000
4529,17,7478,67,MAGALLANES,CANELONES,4104,1545,575044.7248800000,6136898.0877400000
4529,137,8493,75,MAGALLANES,CANELONES,4104,1545,575044.7248800000,6136898.0877400000
4529,137,8504,75,MAGALLANES,CANELONES,4104,1545,575044.7248800000,6136898.0877400000
4530,409,58,77,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4530,137,811,68,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4530,137,819,68,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4530,409,3125,74,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4530,17,7478,66,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4530,137,8493,74,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4530,137,8504,74,MAGALLANES,CONSTITUYENTE,4104,2109,575041.6579000000,6137046.1841700000
4531,137,811,70,MAGALLANES,DURAZNO,4104,2439,575060.6335000000,6136690.1410400000
4531,137,819,70,MAGALLANES,DURAZNO,4104,2439,575060.6335000000,6136690.1410400000
4531,17,7478,68,MAGALLANES,DURAZNO,4104,2439,575060.6335000000,6136690.1410400000
4531,137,8493,76,MAGALLANES,DURAZNO,4104,2439,575060.6335000000,6136690.1410400000
4531,137,8504,76,MAGALLANES,DURAZNO,4104,2439,575060.6335000000,6136690.1410400000
4532,409,58,76,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4532,137,811,67,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4532,137,819,67,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4532,409,3125,73,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4532,17,7478,65,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4532,137,8493,73,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4532,137,8504,73,MAGALLANES,JOSE ENRIQUE RODO,4104,6081,575040.2143000000,6137189.0947200000
4533,137,811,65,MAGALLANES,MERCEDES,4104,4404,574855.1777300000,6137577.8239900000
4533,137,819,65,MAGALLANES,MERCEDES,4104,4404,574855.1777300000,6137577.8239900000
4533,17,7478,63,MAGALLANES,MERCEDES,4104,4404,574855.1777300000,6137577.8239900000
4533,137,8493,71,MAGALLANES,MERCEDES,4104,4404,574855.1777300000,6137577.8239900000
4533,137,8504,71,MAGALLANES,MERCEDES,4104,4404,574855.1777300000,6137577.8239900000
4534,137,811,71,MAGALLANES,SAN SALVADOR,4104,6333,575076.8919000000,6136484.3711800000
4534,137,819,71,MAGALLANES,SAN SALVADOR,4104,6333,575076.8919000000,6136484.3711800000
4534,17,7478,69,MAGALLANES,SAN SALVADOR,4104,6333,575076.8919000000,6136484.3711800000
4534,137,8493,77,MAGALLANES,SAN SALVADOR,4104,6333,575076.8919000000,6136484.3711800000
4534,137,8504,77,MAGALLANES,SAN SALVADOR,4104,6333,575076.8919000000,6136484.3711800000
4535,104,352,14,MALDONADO,JUAN MANUEL BLANES,4140,1020,575618.7647629420,6136807.4327493500
4535,104,366,10,MALDONADO,JUAN MANUEL BLANES,4140,1020,575618.7647629420,6136807.4327493500
4535,104,3060,10,MALDONADO,JUAN MANUEL BLANES,4140,1020,575618.7647629420,6136807.4327493500
4535,104,3062,14,MALDONADO,JUAN MANUEL BLANES,4140,1020,575618.7647629420,6136807.4327493500
4535,145,8404,13,MALDONADO,JUAN MANUEL BLANES,4140,1020,575618.7647629420,6136807.4327493500
4535,145,8501,13,MALDONADO,JUAN MANUEL BLANES,4140,1020,575618.7647629420,6136807.4327493500
4537,104,352,55,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,104,366,51,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,105,372,55,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,105,413,59,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,104,3060,51,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,104,3062,55,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,306,7657,112,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,306,7666,112,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4537,306,7932,112,DR GABRIEL OTERO,CARLOS F SAEZ,5016,6210,586418.9644931880,6138910.9815879400
4539,L29,3353,43,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,147,3359,64,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,147,3389,60,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,L29,3644,43,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,L29,7331,43,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,L29,7333,43,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,329,7368,74,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,329,7726,74,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,329,7813,74,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,329,8275,74,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,329,8277,74,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4539,329,8616,74,CNO MANUEL FORTET,ISIDRO FYNN,2775,2847,572144.6415801490,6147233.7965207800
4540,115,620,13,MARIA MANRUPE,JUANA AZURDUY DE PADILLA,4172,724,580570.5626624410,6142569.7082232900
4540,115,621,13,MARIA MANRUPE,JUANA AZURDUY DE PADILLA,4172,724,580570.5626624410,6142569.7082232900
4542,409,55,54,MARIA ORTICOCHEA,HECTOR VIGIL,4992,7293,569647.5725100000,6145690.1136700000
4542,409,3124,54,MARIA ORTICOCHEA,HECTOR VIGIL,4992,7293,569647.5725100000,6145690.1136700000
4542,L28,8003,25,MARIA ORTICOCHEA,HECTOR VIGIL,4992,7293,569647.5725100000,6145690.1136700000
4542,L3,8588,21,MARIA ORTICOCHEA,HECTOR VIGIL,4992,7293,569647.5725100000,6145690.1136700000
4543,522,183,81,MARTIN XIMENO,PIRIBEBUY,7383,5523,571019.6606400000,6145416.1559200000
4543,522,2425,81,MARTIN XIMENO,PIRIBEBUY,7383,5523,571019.6606400000,6145416.1559200000
4543,L24,3351,20,MARTIN XIMENO,PIRIBEBUY,7383,5523,571019.6606400000,6145416.1559200000
4543,151,3363,79,MARTIN XIMENO,PIRIBEBUY,7383,5523,571019.6606400000,6145416.1559200000
4543,151,8586,79,MARTIN XIMENO,PIRIBEBUY,7383,5523,571019.6606400000,6145416.1559200000
4544,G11,3349,50,CNO MELILLA,SBRE 6 MTS,4362,8275,565167.8190938900,6157370.2957831800
4544,G11,3350,10,CNO MELILLA,SBRE 6 MTS,4362,8275,565167.8190938900,6157370.2957831800
4545,409,55,68,CNO MELILLA,CNO VECINAL,4362,8011,568292.2501000000,6148240.2660500000
4545,409,3124,68,CNO MELILLA,CNO VECINAL,4362,8011,568292.2501000000,6148240.2660500000
4545,L7,8788,70,CNO MELILLA,CNO VECINAL,4362,8011,568292.2501000000,6148240.2660500000
4545,L7,8790,66,CNO MELILLA,CNO VECINAL,4362,8011,568292.2501000000,6148240.2660500000
4546,409,55,15,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,505,171,14,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,137,796,21,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,137,815,17,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,150,1000,11,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,156,1046,14,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,156,1054,11,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,175,1248,10,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,505,2048,10,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,409,3124,15,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,137,3265,21,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,137,3266,17,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,17,7476,25,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,17,7487,25,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,137,8494,17,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,137,8505,21,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,158,8538,17,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,158,8540,17,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,158,8542,11,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,158,8545,14,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,158,8546,14,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,158,8548,11,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,396,8552,17,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4546,396,8554,10,MERCEDES,EDUARDO ACEVEDO,4404,87,575137.2111415630,6137680.4914852700
4547,409,55,14,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,505,171,13,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,137,796,20,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,137,815,16,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,150,1000,10,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,156,1046,13,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,156,1054,10,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,175,1248,9,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,505,2048,9,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,409,3124,14,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,137,3265,20,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,137,3266,16,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,17,7476,24,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,17,7487,24,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,137,8494,16,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,137,8505,20,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,158,8538,16,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,158,8540,16,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,158,8542,10,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,158,8545,13,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,158,8546,13,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,158,8548,10,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,396,8552,16,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4547,396,8554,9,MERCEDES,GABOTO,4404,2853,574945.5551200000,6137595.0920600000
4548,494,129,82,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,495,141,78,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,330,1730,7,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,330,2388,6,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,494,2653,80,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,494,3303,83,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,494,3305,81,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,151,3364,48,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,79,7970,7,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,140,8050,6,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,79,8121,6,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,143,8377,8,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4548,151,8585,70,MERCEDES,DR JAVIER BARRIOS AMORIN,4404,321,574387.1354561300,6137342.7206133000
4549,456,98,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,124,647,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,125,666,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,695,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,701,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,705,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,709,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,770,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,150,1000,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,156,1046,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,156,1054,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,D3,1535,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,D2,1756,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,456,2088,5,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,124,2640,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,2667,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,2670,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,2672,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,127,2674,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,2983,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,2985,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,2992,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,456,2996,14,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,3045,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,3048,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,7451,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,133,7453,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,402,8100,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,D2,8194,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,402,8218,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,155,8375,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,158,8538,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,158,8540,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,158,8542,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,158,8545,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,158,8546,7,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,158,8548,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,396,8552,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,396,8554,3,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,524,8772,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,124 SD,8785,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,130,8801,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,130,8805,13,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,D5,8807,10,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,130,8852,4,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4549,524,8867,14,MERCEDES,RIO BRANCO,4404,6003,573419.6898811350,6137264.1982334700
4550,505,171,11,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,150,1000,8,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,156,1046,11,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,156,1054,8,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,175,1248,7,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,505,2048,7,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,158,8538,14,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,158,8540,14,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,158,8542,8,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,158,8545,11,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,158,8546,11,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,158,8548,8,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,396,8552,14,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4550,396,8554,7,MERCEDES,VAZQUEZ,4404,7131,574508.5099500000,6137387.1034900000
4551,494,129,81,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,495,141,77,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,330,1730,6,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,330,2388,5,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,494,2653,79,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,494,3303,82,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,494,3305,80,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,151,3364,47,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,79,7970,6,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,140,8050,5,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,79,8121,5,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,143,8377,7,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4551,151,8585,69,MERCEDES,YAGUARON,4404,7407,574142.1857100000,6137323.4240200000
4552,150,1000,6,MERCEDES,YI,4404,7431,574041.7805100000,6137314.2343700000
4552,156,1046,9,MERCEDES,YI,4404,7431,574041.7805100000,6137314.2343700000
4552,156,1054,6,MERCEDES,YI,4404,7431,574041.7805100000,6137314.2343700000
4552,158,8538,12,MERCEDES,YI,4404,7431,574041.7805100000,6137314.2343700000
